trial_id,window_id,window_start_s,window_end_s,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
72,21,6.0,6.3,0.47281442588610917,-1.0230406607578446,1.3666269364348946,-8.657498392734189e-05,-2.85716491497985,0.11983052649668838,-0.6407523542425826,2.0741271823884553,-0.6133396754120936,1.4028576745338253,-0.8405598676210229,-0.34874958945017737,0.4777788388027954,1.2889904716874832,-1.1392355129242153,-1.256339272980728,-0.38572296353907853,-0.48802989908827493,0.08989872167569743,0.15060339753434485
72,22,6.3,6.6,0.7624007082721361,-0.42665713893348445,1.0398480569243498,1.817715336679185,-3.1264614045426726,-0.20922898739095538,-2.687170095559046,1.9655291647982518,-0.9671772890452435,-1.0911261917690585,-0.4951866400933385,1.573198582157313,-0.8720905512009494,0.7028639009924283,2.3108920642640336,-0.03783209520739275,0.4579460929038787,-0.5795327138515297,0.25521811542608724,-0.02950224089329547
72,23,6.6,6.9,-0.11472305679207985,-0.04943662183422446,1.625048744702533,1.8512734507016126,-1.7226619075362388,-0.568095912502002,4.89969278471668,1.8084210299827408,-1.1358001813890808,-0.9476083484741425,-0.07068455650929263,-2.0616699502122837,0.20120150405512677,2.275189936890371,-0.5855807244697955,-2.2163242889206125,-2.552298471279909,0.2967120575872026,-0.982850603903634,0.02773753656621674
72,24,6.9,7.2,1.2401602297366636,0.497467510778112,-0.7564359491037376,1.7653787877374203,-2.0883301246550596,-0.06490123840438489,-3.540699007583445,2.004554794582781,0.4259289408314992,-0.49476441273398036,-0.2827730372327609,1.0204765764910237,0.46107716184363434,-0.1546399554853001,0.44196110038926356,-0.2728989433710143,-0.942475409880248,-0.22611465121912597,-0.3161241451774092,0.5293511118247284
72,25,7.2,7.5,-0.10598247494255876,-1.8916157627419175,0.7873743495514633,-3.9878997652498738,-2.248465502774425,-0.9549428674165108,-1.8551067690940353,1.0173373618453225,-3.2621192539786774,-0.29900444059683257,-1.1011218999525403,-0.5981071559321222,-0.5884118065662376,-0.21360138435065604,-0.03612503555269459,-0.3204399349323013,0.6626802828533375,0.05284645399230005,-0.06448570184973948,-0.7818794591201026
72,26,7.5,7.8,-0.789157355077963,-0.7593363879343296,1.5579330605127193,2.0922251889761783,0.2505856005593966,0.2484052151694203,0.3801465136038061,0.07894851931730884,0.29370222628026843,0.3931400814133943,1.5714537467329648,1.2856044889729734,1.0150413743113051,0.8175528423121524,1.053115808554818,-0.06566040957287507,-0.7156822517658461,0.49306696913161524,0.1627540200196217,-0.06383322584119376
72,27,7.8,8.1,0.4726790959696462,0.23892092994167202,-0.15698621243984487,0.5548629707537829,-0.5383940069948481,0.25126665586634694,-2.455699921425449,0.3189279626362425,-0.10795642885747557,-0.9889512712089379,-0.02827789797135373,0.07693492962173522,-0.8283515263593794,0.4122147688898543,0.8016817070044976,0.0546163147988164,-0.04935175712225725,-0.07180476071528354,0.11367890403222075,-0.16151936206840453
72,28,8.1,8.4,0.8849570981957928,0.22577881788140408,1.300951384009479,1.6203456587760574,-0.7477368344655276,1.4546025955499007,0.7719260505515644,0.2516201822797705,0.4107258037073789,1.0915662389622491,1.175155352275697,-0.32948985079874804,-0.8901975656357671,0.34076880629742773,0.3167457861065393,-0.5024408346907653,-0.15768420843984757,0.15906942173338276,-0.015023226508578257,-0.7504170118583849
72,29,8.4,8.7,0.5393460307903319,-0.07415248491301929,1.3393313548044432,2.1455936663525588,-0.3992099999824578,1.128477125877239,-0.156306732848868,2.724824628332422,0.46643156128987884,-0.3971997642346184,0.11072276115394644,0.13175118239730413,-0.5046839325108712,0.5067123751231296,0.3321246115853673,-0.4739363147856295,-0.47363343627162235,-0.13266832974123152,0.1585738670329691,0.20847102584421395
72,30,8.7,9.0,0.33159479631512107,-0.03076013625454387,0.0681649365262619,-9.785890388324345,3.3278786899935344,0.22438297734869414,-0.42560583202427216,1.0539368372520497,0.036768837843074595,-0.7605319375824726,-0.6845959960608375,0.45849543976590945,-0.41125336391379147,-0.17680681761922146,0.21405571067336798,-0.3381155607676825,-0.1591517873834185,-0.270633411951296,-0.01284680136175494,0.003908718320951179
72,31,9.0,9.3,-0.06259303703606063,0.20983778753981303,-0.6315094343182737,3.057930455155493,-2.585876978350324,-1.931204429707816,3.3794653506854297,-2.246250029135378,-2.1165570973815813,1.014578503797619,-0.05000614348645939,2.782830352303671,-0.39832198741950325,-0.35017705647372893,0.16422678047305944,-0.23617329513955398,1.8205503880789415,-0.016549282499755368,0.14144372362006877,0.012000768129286347
72,32,9.3,9.6,-1.421466835986655,-1.1466052764211072,0.31158063494199256,3.138338704497048,1.8212035588220545,-2.1401468673227173,0.24419309318519233,-2.321511928166642,-2.5600693697812473,-1.9546778727073868,0.14035681331948005,-0.4056175522853783,-1.2256660869227185,0.9132214962846925,-0.4244537128812154,-0.6349220877249466,-0.13326149493018233,1.3759622910479257,0.7299499202738666,0.14812067766498846
72,33,9.6,9.9,-0.16586505867591825,0.7588916719591934,-0.21928981850438872,2.8051339466164085,1.1087695184720996,1.500691732064405,-2.3159408546478653,0.7383409947129846,-0.11234063775230231,0.5045759064840248,0.7475962975822407,-1.334768031316848,-0.6702868580963777,-0.013091916468653389,0.05704230037817044,0.12211193436406302,-0.771419941318973,0.013977981683518262,-0.34637721069273586,0.3135765365915364
72,34,9.9,10.2,0.5535696045767841,-1.1603962949560103,-0.34015407213009985,-0.26948770916033543,-3.065449456022226,-2.007748124109972,-0.5821018835615734,1.7031684051848108,-1.6129666581855238,-0.055770429487391304,-0.594217016786658,1.108132641499503,-0.4576271012157635,-0.2379266039638821,0.8514352344462939,-0.5858225889823304,0.4590699851957471,-0.035796372466004735,0.14657011553879673,-0.1478105461733165
72,35,10.2,10.5,-1.2878512416700847,0.7422653192291135,0.4802347407830807,0.028231638758358327,0.1613394687948649,-1.598693629382629,3.996630192260151,-0.41842284202077074,0.5760077763846366,-1.0887539877176662,1.1002789595724451,-0.34128256533221096,-3.4449255318118617,-0.6334346286724484,2.4471067057249543,-0.9986938578930766,1.0293291834314218,0.16131467893806678,0.6032106169900759,0.27086310267364394
72,36,10.5,10.8,1.0842707308860795,0.6181594641496088,-0.8298402815589796,-3.2710034450889567,-4.859885560577054,0.5183938890803849,-0.23657566752917436,-3.3021349709441865,2.057440532850109,-1.4979914167640311,0.9308593083866964,-0.9668928595897209,-0.18611956379586372,-0.06513034743070706,-0.5454124195653949,0.20054893584183792,0.2190406763861662,0.14778145817633914,-0.16498925921778976,-0.30756582104186697
72,37,10.8,11.1,-0.03631320872089116,0.24069269520200975,-1.2333897334251862,-2.01640135233915,-4.235972760347961,0.5618558592200857,0.34754521600214877,-2.0877337003535215,5.106115923267334,-1.14237475655113,1.0182165662558607,2.895270604854576,-0.7071076129848789,1.300041306471936,-0.1549425075402869,0.6324421362873239,-0.8208404307297632,-0.748134685164598,-0.23861101472932295,0.38503369635217594
72,38,11.1,11.4,-0.63880891582604,-1.1867680069570523,-2.121892673797349,0.3693637837978247,-2.6436639714913386,-3.595156633379218,-1.904376339588653,-0.7075708841529439,-0.19486098323982287,2.28093173693132,-0.5063643886452289,0.07085369121289828,0.3763537168455798,1.549390939480891,0.4611178488162803,1.8110476332315855,0.5298898920864727,0.6557002092078696,0.5068999585679097,0.04773422452435595
72,39,11.4,11.7,-1.0692373461040516,-1.0707286220588756,-2.449310524265353,2.0968643467629846,-0.9673518327202866,-1.9204585016829112,-1.6902406281647975,-0.9976349211904506,-1.2581241298204635,0.21325585970040875,1.1772324903260645,-0.5751549672155516,-1.4793567196259199,0.04928863792304852,0.17479765181823642,0.714492628043526,1.1707037230441604,0.4572901642818939,0.6781820370993018,0.633888329574204
72,40,11.7,12.0,-1.3541073452430719,0.7901858618344816,-0.7660460602203368,2.997348780530145,0.5925234142708641,-1.2106812581604571,-3.6888808518721596,-0.0039232438308187375,-2.6793937339607337,-0.8597076555239667,-0.022598617652136,-2.29174000150656,-1.4754077864569084,1.3334189699136856,-0.02063807483837371,0.5398205590408501,0.3473037288966787,-0.06551921203642885,0.6731999147447325,0.21348487761101373
72,41,12.0,12.3,-0.6118027222396695,-0.5467544652061394,-0.3659930915033783,1.7194251231317883,-1.5283934836272455,-0.784184882570245,-4.393471453379302,1.8685396190578507,-0.4838280041810019,-0.33380608008409807,-0.6234948098307149,0.25159673408946925,-1.3828840984633906,0.2181541193255099,-0.8073705244122245,0.9734234577690466,0.1687626883422821,0.003229842511999478,0.1802684810883579,0.3651012835735531
72,42,12.3,12.6,0.33944037041257163,-0.34095407962888824,1.061149333025248,1.4834528232449045,-2.3796798579934615,-0.7078240576469029,2.870879259618209,1.0719214346317911,-1.262608022923563,-1.0079495477312728,0.18621903930685177,2.0917914727507982,-0.15681365394272095,-0.5569818179084801,0.2687571140392607,-1.8783828008833163,0.907124308510318,-0.06135214562328029,-0.9940149518981416,-1.9795547956104405
72,43,12.6,12.9,0.9630819966113641,-0.6747059717057531,0.16207216953636397,3.5845307390277528,0.4352998034712211,1.4274302870231304,-2.0930712274364294,0.7324822770445439,-0.8986764087990085,-0.9921496506734465,0.8769740931987342,0.38557164025749063,-0.4211465786671096,0.49686795673163536,-0.02828553074180079,0.15145853875050413,-0.515939421089912,0.07515746308717987,-0.23805031028151175,0.21970422973701592
72,44,12.9,13.2,1.1059146273322953,0.06998078801559655,1.9191656266956478,1.482070542857227,-1.018390465960342,0.7262142760038668,-1.658748858284552,2.017747381842414,0.6619478428448411,0.521347158169748,-0.18631581104394895,1.720176456611629,-0.3333206339204111,0.993859369547114,0.35191333674533387,0.11346401065882565,-0.14230363792583434,0.15677487119540545,0.03640910775760522,-2.1925066230265293
72,45,13.2,13.5,0.2588985939449452,-0.766060157834519,2.195766971746486,1.9173213777962173,-3.372489221247269,1.0695499150154752,3.094666853555322,1.7753460580117784,-0.9712134817193903,2.7289323442777644,0.8181010667390217,0.9849155688846106,-0.18706353912920598,1.6302430437508904,-0.965121153597685,0.23058340577151853,-0.46834387755765405,0.20320262764346364,-0.9434571688547748,-0.6027700397129001
72,46,13.5,13.8,0.6040255207953311,0.13752933035786835,1.1573570061931446,3.654551523836615,0.7951637377810229,3.2186407834971122,-0.4540453539261741,0.07831957332867931,0.5872408358154272,-0.5905420483283246,-0.5315685612313191,0.3741056357338105,0.7093465163775782,-0.17921963181901773,0.12527321622823825,-0.09586824157498788,0.30955716857058996,0.16947482214618592,-0.2027066200430103,0.12271265024931163
72,47,13.8,14.1,0.7091309931616486,0.354481177939815,1.374175918428606,1.8850755917218691,-0.20810377235590713,0.5109134244150628,1.7110922690038695,3.710093639806067,1.2576973305397743,0.594579316775819,-1.6838427514493643,1.35554496060826,-0.5994551951171305,1.648118036089943,0.12108877673183081,-0.7951206477996752,-0.09626776428490101,-0.37962648658615233,-0.0776115675904304,-0.4489536239693705
72,48,14.1,14.4,1.2315854143819949,-1.3824582055489518,1.1916091050087554,1.2625906616252485,-3.4331197696228526,-1.0758210967152846,-1.3421689719058938,3.076246408742188,1.199454309264835,-1.5538297347392869,-0.18997623503088823,1.38139751318322,-0.6309715645902213,0.6359604442364408,-0.29268833029376246,-0.27075193832832417,1.1200426880201542,0.4734208856070652,0.034545784951465014,0.287185076163129
72,49,14.4,14.7,0.8862092624919444,0.08010724811418016,0.7718965839197965,1.48025541736454,-0.7906068262918685,1.5834074531604925,-0.5812054018818578,0.05618778525541787,-0.3649934871845706,0.1795510016738309,0.5285705972833887,-0.16154426380836115,0.10332489570908313,-0.841084501416709,0.3966459408625284,-0.875594117964186,-0.3278538178273199,-0.7187406594973432,-0.40693601891815057,-0.09271143733954544
72,50,14.7,15.0,0.7962975770118456,-0.7836932892430598,1.5169319213495367,0.1720758158112939,-3.139943872929128,0.16388923102860878,-0.4102677249023617,2.779004686688396,1.3029457324848803,-0.717649784630439,1.3835778597614206,1.5492710871728173,0.4164963712723275,-0.3132131975613081,0.7174715733398512,-0.39231210977797193,1.4481018836527992,0.03368739694383956,0.03618427914463203,-0.03354253547274628
72,51,15.0,15.3,1.7773572639168278,-0.6322824898088137,-0.7916790714772359,1.874082614832761,-1.963308528235634,1.9601245786131498,-2.78598138641503,-1.3927556557672331,-1.0432501637572216,-1.4623510458536708,0.6406834636035017,0.9687219047015889,-0.06917251777198537,0.3518614907801517,0.016371700488574278,0.7336561530854862,-0.3717852590201841,0.15941368090489452,-0.010349010418680055,0.4635128252036517
72,52,15.3,15.6,0.9657691174463743,-0.1188842975036269,0.6310036324671037,2.2482241631079045,0.227000670027685,0.7344938204563612,-2.0934600055635517,0.7596013344360089,-1.6819746286185107,0.09491607185852466,-0.8680678520156184,0.276360674638498,-0.2068020688799551,-1.9950631321793453,0.06672112571837965,-1.6592897555595627,-1.107501389442229,-0.745529125752478,-0.6609344178741678,-0.09304670753676204
72,53,15.6,15.9,0.2852793378998818,-0.5079174156093483,0.5189322384508094,1.7633495459228061,-1.902007466836153,0.09458901587286929,-3.409867930216269,2.7868333907247753,-1.3262858296924036,0.7931741678293125,-0.44467662336212316,-0.1692681128057105,0.3508849942968509,0.6475569665530585,-0.17108716799195914,0.47462357815064027,-0.2737296938716613,-0.04567599964451072,-0.02835400897479895,0.1209412668668886
72,54,15.9,16.2,1.1566966054167382,0.49266387840478326,1.5342411661394553,-1.662925729077775,-1.7092806008950847,-0.6531283621128676,-2.4795934459615285,2.6078197233939173,2.171673860418743,1.0671602482404463,-0.6543495406013835,-1.5425015639453572,-0.44281937539253724,-0.01252849742796979,0.38576183076959125,-0.2865780310933467,-0.26963591844587026,-0.423785355037568,0.10399995233283185,0.22676694777433587
72,55,16.2,16.5,0.6717610651597826,-0.832416420023802,0.5115489432574271,-8.709741761376243,4.202047081700175,-0.8894937724498598,-1.3417862146933264,2.3705747825936743,-0.08113983662578281,-1.2181798342574512,-1.5016568686568197,0.28565302649617663,0.08874875811055953,0.41221060891978684,0.6431641535836349,-0.4475749867029951,0.1039802585337856,-0.2623147324297836,0.08321201397142983,-0.07305628358063444
72,56,16.5,16.8,0.9172768696714716,-0.40208158450126535,-0.14281961779936808,-10.042160339367381,3.055975962403828,0.5684451216320073,0.02739805877778827,0.7710180181214412,-0.012554464624494931,-0.29487675915808453,-0.18289513871141497,0.7020718088801067,-0.4016554507128311,0.18206269999542893,-0.24037899015769834,0.15945615656250736,0.01773940098014019,-0.1423413736849948,-0.017499275508550984,0.04090982460223203
72,57,16.8,17.1,0.37894027554539855,0.7211421430682411,-0.9340931444870311,-4.178916167625719,-3.065952217616387,-1.2630005861907596,-1.20402875229518,-1.6820277483202433,3.550971150574271,-0.5918072636711802,0.0634249999061942,-0.18376750319106322,-1.3967024465255773,0.3427199109053094,0.5474756550296279,0.1654302427078848,-0.15631972245154224,-0.4843010748493923,0.4163163954252015,0.3638284604884663
72,58,17.1,17.4,0.6993158441142848,-0.18054904382434175,-0.6264561231865517,-0.4552806152732882,-2.909088849077236,0.020916206578776953,1.8095098802101235,-3.5517321113595477,1.9047418720571432,0.5179000810628859,-0.9383293918587543,1.1641232303549203,1.0172380379714925,-0.3191635535154222,1.5369721371450649,0.08504371503756321,-0.9857624208053524,-0.47394699354868175,0.31786941891582765,0.1325753356750638
72,59,17.4,17.7,1.576136732192603,-0.0795325276348497,-0.09554493003597236,3.3086996296413473,1.6628188708969216,4.2800368590689475,-1.2707824417697968,-1.851905295103618,-1.4698534183109753,-1.4684932830755186,0.14894389583512418,-0.5250762555644564,-0.11214012576794394,-0.5599313424602647,0.8591097172463829,-0.15049381170721748,0.1624254997005812,0.3290864114005046,0.24868857643567172,0.07216792642611718
72,60,17.7,18.0,0.4508316170296126,-0.5030543678035422,0.7958315035011277,4.079144859505817,0.9795520108905026,2.425577138135776,0.307311562165554,1.7319198213140161,2.642829163901768,1.9988481350763072,-1.1139240163028528,0.7813494744798876,-1.550621695974801,-0.030706062871625136,-1.2522170828951198,0.6467444343645291,0.889040411686041,-0.22079051319940776,-0.01963486133018006,-0.03656591703917354
72,61,18.0,18.3,-1.6153631097055055,-0.6951228153670603,0.7043691905160404,-7.595761607755215,4.926214877838813,-1.530157055170248,-1.1833972863916422,1.8166505895748863,-1.6345808131084638,-1.2588008268650555,-1.0748942763888334,-0.16895527920853176,0.9029939681773711,0.5443561576605284,1.1190998932943714,-0.5625197459698117,0.0814538604092745,-0.05370478009749258,0.025731118786929096,-0.1441837317643349
72,62,18.3,18.6,0.4927995257728438,1.7906719567900073,-0.43639620177979893,3.0688959656020995,2.4790474457038663,3.3056055396390795,-0.5100554813469118,-1.9369813645956244,0.28905033905923677,-0.8687576453523121,0.4425026377228839,-0.8298937353040291,-0.13196978361612588,-1.1631189404900035,0.7531012814999406,-0.8331692204216902,-0.2528788999457248,0.05718010913129767,-0.036095030231782704,-0.0375539191553964
72,63,18.6,18.9,-0.13209415324088836,0.2606185608439897,1.2308948072021406,0.8118018440689923,-0.12026518342070258,-1.4734450608542984,-2.103087308931467,1.0624499223885995,-0.014734043811312932,0.3441864379536298,-1.0092093062960794,-0.05579890928989587,-0.30192308036729965,-0.7969009069239119,0.7852074238895423,-0.7775121671268045,-0.9176823921091884,-0.15552320721710444,-0.03729227676904529,-0.16212579298007945
72,64,18.9,19.2,1.0635356401994118,-1.7145712129780564,-0.028292112450993657,3.7876182650450207,-0.7326029957536229,1.6320886199356825,-2.0834168484160593,1.2793945233845447,-0.413028122472709,0.45044949895228403,-0.3108924505577451,2.074190805705303,-2.1755336919204455,0.1294038979016214,-0.661661543115448,0.9279014294518583,0.5939204883167161,-0.4016164937196774,0.19095903413934953,0.10312883144362753
72,65,19.2,19.5,0.17991186085481067,0.48723604241606855,0.41338748224732796,4.1411794722548105,2.670569886750712,2.692045993831162,2.639051708398197,-1.2679923509024333,-1.0050683828027207,-1.0291294674239149,-0.9568862710046377,-1.0531410613182415,-0.5638480503247666,-0.5190196139011485,-2.0589207961192333,-1.4500055365235072,-0.7856568735118912,-0.8185785568795139,0.23244727201535437,0.11999158189613313
72,66,19.5,19.8,-0.2042637983714996,-0.3821623973026075,0.3953412838248105,1.090064370639693,-1.0794453744856363,0.2999618133596543,-0.9619137379049233,0.1293757510774511,-2.2911286884867663,1.142877997707177,1.0602359160554455,-1.4395751608292175,0.8617695261037127,0.9734504720134064,0.6662151525416672,-0.02154806944397475,-0.22789069379353133,0.06794786558949598,0.180424742684166,-0.23760367249093126
74,1,0.0,0.3,0.14979116135719023,-0.6680037143162063,-1.7439890478442166,-3.411840034255369,-5.326024621288469,-0.5732631822023889,-1.9047703897921977,-3.4269585623256575,1.800681254917187,-1.0121179694038733,-0.3069815213916023,-1.9888423429599205,0.13830408780314546,-0.14404757055596482,-0.17199565955825472,-0.0633269257524985,-0.388836354482705,-0.33655103668435143,0.1233597859571411,0.2603039249646088
74,2,0.3,0.6,0.8302591170283787,-0.4102743827668734,-1.2499791315560573,-2.877435854583998,-7.108657003905173,0.15103022004018543,0.8782347097834251,-2.256266893699318,2.081887838538433,-1.780458928955517,1.9210644807618527,-0.605544815202474,1.6942303239447187,-0.5456669593161229,0.04838754943215965,-0.7266186487233627,0.38284626625975765,0.16803283582122902,-0.3377703176262039,-0.19035967264774187
74,3,0.6,0.9,-1.151857172444205,-0.026915294197907138,-1.7561298396059897,3.0751441675844973,0.9210316255220187,-0.5431914942474938,-1.7835856657311466,-1.9250174636542516,1.2570591980538073,0.008533620751152899,-0.17163592046534126,2.1549250403065696,-0.9689791247947311,-0.019471816895981115,-0.2649196412881578,0.9491540495959138,-0.8900301745435725,0.3421446457268847,0.08335206390121983,0.6208669372579297
74,4,0.9,1.2,-0.7277580654815523,0.36823790548850427,-0.49674245556377855,1.6096039750632039,-0.3648686964661349,-1.271447362356965,0.8063811373127667,-1.2347402207209184,1.7102297705970455,0.5248818116442502,0.04993446940056396,-0.7773336838386649,0.5800435380505153,0.6464889916466096,0.8186330380018834,-0.4955919739738107,-0.5942179886471717,0.4955505948923878,0.3237168627241128,0.7471830754524922
74,5,1.2,1.5,-2.6846828873689073,0.17189751814202128,0.6303943815076779,6.474501399733088,6.517580260101331,-2.962740277487504,-0.8783532586088776,1.6530958316019233,3.175708604909528,-0.5482965931471728,-0.6373839201605211,-1.524192631271069,4.284879718193143,0.6860440325232584,-0.7609487585964708,0.8918249581509747,0.5580947464884718,0.6168785553952522,-0.3607725436037324,-0.6131054709667093
74,6,1.5,1.8,-2.473817963197904,-2.3083911733747615,0.43098768291853434,6.786836361310727,3.3164441814749615,-4.869995074939753,-0.44800275757023916,0.37555497212993527,3.6166524022183393,-0.17282864537586748,1.0604044604966527,2.4053682850652645,0.5246950519072995,4.42091403411165,2.2184452057797825,0.892913546313179,-0.43549600951793527,-0.47657879389517377,0.01661642109843845,-0.18505685002544653
74,7,1.8,2.1,-0.06906235639956491,0.3339918059131274,-0.5189487054460798,-3.0773894400763826,-3.8961215296430582,-1.305150640027236,2.084374687338163,-0.027698478542476875,2.8295218291120285,-0.1471302531910485,-0.4717083348237483,-0.8032211388611508,-1.8794356401625636,0.5466452567300157,0.3161674900991571,-0.957538718241504,0.6236023945648573,0.04341473012641318,0.2925141528486581,0.4598622864973468
74,8,2.1,2.4,-0.5817887703759055,-1.3954239171727025,0.37185303670297987,-0.5074771453465561,-5.708076126436995,-2.8951965545289973,2.4201370339290995,-4.747286709622687,0.2141919207656777,3.3149767909133625,-1.8753403528981016,2.1738113247968056,0.6401815567610485,-0.2727598353846305,2.5013085605870926,0.39373430211262145,0.8018274086522421,-0.14672625275846374,0.6095203716925903,0.16571765482133768
74,9,2.4,2.7,-3.8149484507519005,0.15118303204025485,0.32771438245222395,8.168015263936951,4.760340034430734,-7.427719999379417,0.4637331144652358,0.8601538967030201,1.6087730056298468,0.04759502582431389,3.0476642968073837,1.3408740035664835,2.729273331980563,1.0757041376983512,2.2530734861519677,0.9163258504448096,1.884472379429847,0.285504337770779,0.10300969379565128,-0.2746184136348323
74,10,2.7,3.0,-3.1137735897983356,-0.3032433427047588,-1.0942883529774878,7.460771255151962,3.2253514113041852,-5.069543984353645,-2.286107055006419,1.0564114914774765,0.7669003926854808,-2.4102324164604965,1.8812565384096966,1.3384101262307269,0.8695739262108049,3.426471527958159,-0.8543138642984067,0.8020542639046899,-0.07932367147795055,0.5998233469754335,-0.13810991297367087,0.25916792507367914
74,11,3.0,3.3,-0.9463592690310669,-0.3740704564040283,-0.3884630414727233,5.882021701935133,3.6504998998594385,-0.6643839297080092,-0.04182804116766048,-1.8898709675965428,1.6728840952534563,0.06570140656843143,1.188115469721971,2.6267400340950466,-2.1891143891077594,-1.0327903670256684,-2.5521307935051247,-0.07094793132419128,-1.2165019358328721,-0.4670475693273841,-1.0143461385942993,0.15095002020878207
74,12,3.3,3.6,-1.864217632874048,-2.0005397191438217,0.287850457800677,1.533339368262127,0.483052082093215,-3.7306552850362276,-3.0659305381505977,0.11788278245916037,-1.312733101422323,-0.5589444806975871,-1.7297717067550873,-0.03489410678474885,0.4560118667456774,-1.5513706232575768,-1.0403921316612605,-0.6836955823272877,-0.49095798026317583,0.2718689256739768,-0.2683099875869549,0.13159912818537883
74,13,3.6,3.9,-2.405217796826716,-3.090039130103927,0.419456107967066,3.8080591964091783,1.6113461247570162,-6.3705197380424625,-3.5742459437928624,2.260843032167779,0.4173631344418379,-0.016857223926148433,0.46015031522762667,-0.9068011753804872,-0.7215845935240177,2.0844147288794006,0.2703433120327994,1.026752559743882,-1.017527936050565,1.125534013500112,0.192304025030772,-0.5953228353131552
74,14,3.9,4.2,-1.2391722923515542,-1.4413147573108689,0.9102707150614247,2.9831451205971304,-0.3531685958797965,-3.0719924831015315,-1.7640732812700766,2.779099894791286,-0.436220682056512,0.13950001141733054,0.6884700015884212,1.7309806112516066,-0.32176806070391933,-0.7817955331175158,2.13347848734367,0.0204186143776603,0.4608222208720472,0.059970994004109705,0.2815283387411706,0.010268582979606733
74,15,4.2,4.5,-1.3363889754705505,-1.5511723278862606,-0.6184352848718765,-7.557605956515293,5.0706943222059495,-0.9634022149899415,-0.2859867656480497,1.111114158941849,-0.44219777951108813,-0.5703637148317793,-0.06725508160834082,-0.4393424879110328,-0.05295094472001938,0.23066171241345249,-0.13626603193396009,-0.1471665401999227,0.5125946472109459,-0.023141233407477917,0.03734778856732473,-0.12135337711678258
74,16,4.5,4.8,-2.577712450563968,-1.67843054967558,0.3598713404555795,5.509328651405989,1.8240398333962569,-2.1441879131976096,0.5048960663916926,-0.3414371336584687,0.1973780955828509,1.0044027449440223,3.6838437328415115,1.513043952719192,-1.914092074099427,1.3078370660359693,-3.2561054751482224,0.8445050755378954,-0.5452807612017461,-0.017453859280487226,-1.10374396266723,0.09617601478265861
74,17,4.8,5.1,-1.3724690833309519,-0.6258978701303282,-1.593881921228086,4.353461539305627,1.9217292479810626,-2.882540181053503,-1.763743958038322,1.8183451107714337,2.8559529497543035,1.2275585266111857,-0.041070792738989476,0.9066137100513441,0.585370953160113,1.7111337343196742,-0.47270439887871196,0.020086398904676676,-0.2887445243891286,-0.34229840714578763,-0.14857302518758897,-0.2721214235189504
74,18,5.1,5.4,-2.140350504373295,-2.215458542433644,-0.6877547335998156,-7.211213457613152,5.613956500044461,-3.1975503683129336,0.6723490284743368,-0.3537674721129261,-1.6508879878568252,1.3158851689402866,1.3545412147710847,-0.2523437234905134,-1.6496581417807636,1.0635321258969075,-0.8699451638967818,0.2980661001503928,-0.36462654699385033,-0.44697092125003735,-0.3922879142897025,-0.11144047964762964
74,19,5.4,5.7,-2.169301728577384,-4.191273975049453,-0.5207726900510309,-3.0707054465513273,-7.413438385242747,-1.7319493772359245,-0.8877971245751475,-3.7344876485584337,1.4083362887837678,-0.590223227593704,2.5066080594225726,-2.179569788311458,0.29012213987943586,0.9787808273256676,-1.502620821619605,0.32052183174436166,-0.28747523054566027,0.014024599651012316,-1.0206600539956985,-0.886006710219351
74,20,5.7,6.0,-1.4656523646231463,-2.161018288654625,-0.7327265078258238,-10.23173303826118,2.8728345502146992,-0.6595172438211404,0.9879532873659574,-0.5605615205463621,-0.7732237940174813,0.7094018785156662,2.0203260977669975,1.0320772807283523,0.19709812445638686,0.7452670429680034,-0.9487269961853748,0.6242414453183338,-0.7524106283141752,0.1290837381485005,-0.49509056936374396,0.07725804408389678
74,21,6.0,6.3,0.07679492927694574,-1.6452126783353522,0.17344596969150392,4.564413454263031,-0.3795320781451101,-1.2794296406517605,-0.09637844173864091,1.0206982419222095,-0.7693671643857478,-0.702384563736585,2.9811658869001745,0.27795923476525186,1.6993217978888466,2.5036640758549127,1.2945708525973199,-1.241578629538496,-0.4738647784785244,0.3421543510379082,0.2274720663753522,0.7159859803935115
74,22,6.3,6.6,-0.37845254673216033,-0.6800271949902249,-0.015045482253029683,2.9416567369802347,0.011367139737089794,0.08289665945542848,-0.5819880866915427,1.612155972999153,1.6653408356644943,0.6042246593075832,2.305007621224898,-0.20298472816289262,0.4819087262188702,1.3535265962111405,-1.6920431592246485,0.36411782988641206,-0.47403397849589685,0.2478813347648367,-0.6539506810993262,-0.28337897275085094
74,23,6.6,6.9,-0.8230557624713203,-0.8071780886538777,-0.80685852890353,2.0265256080874354,-0.12301181470134032,-2.816722063554939,-4.061972800584604,-1.9915559721669436,-2.6644691596042556,-2.3079546967930957,2.1551842026103576,0.3177844445229765,0.08635300506589294,1.1441777827983246,-1.383349230714833,1.1044902182955605,-1.1272866071213337,0.4249439741761762,-0.3146479585014232,0.2080884763021342
